"","id","experiment_id","channel_id","time","od_led","od_value","od_raw","od_repeats","intensity","flash","background","temperature","batchtime_h","od_corr","dilution"
"3204",3204,1,4,"2023-12-06 19:45:00",680,0.563254177570343,0.563254177570343,2,0,819,3,30.2955112457275,50,0.540612631955216,NA
"3205",3205,1,5,"2023-12-06 19:45:00",680,0.817349791526794,0.817349791526794,2,0,460,3,30.299144744873,50,0.84137905978921,NA
"3206",3206,1,6,"2023-12-06 19:45:00",680,0.661977589130402,0.661977589130402,2,0,657,3,30.3009605407715,50,0.651533121378159,NA
"3207",3207,1,7,"2023-12-06 19:45:00",680,0.845533728599548,0.845533728599548,2,0,430,3,30.3027763366699,50,0.87803228986536,NA
"3208",3208,1,8,"2023-12-06 19:45:00",680,0.731087625026703,0.731087625026703,2,0,559,4,30.3045921325684,50,0.733526789062655,NA
"3209",3209,1,1,"2023-12-06 19:45:00",720,0.380789905786514,0.380789905786514,2,0,1254,4,30.2918739318848,50,0.422475802591262,0
"3210",3210,1,2,"2023-12-06 19:45:00",720,0.356284618377686,0.356284618377686,2,0,1326,3,30.2936916351318,50,0.391089396170445,1
"3211",3211,1,3,"2023-12-06 19:45:00",720,0.429195553064346,0.429195553064346,2,0,1126,3,30.2955112457275,50,0.487090739044252,0
"3212",3212,1,4,"2023-12-06 19:45:00",720,0.360649555921555,0.360649555921555,2,0,1318,3,30.299144744873,50,0.396617949464244,1
"3213",3213,1,5,"2023-12-06 19:45:00",720,0.41680920124054,0.41680920124054,2,0,1147,3,30.299144744873,50,0.4702116400813,0
"3214",3214,1,6,"2023-12-06 19:45:00",720,0.351170003414154,0.351170003414154,2,0,1339,3,30.3009605407715,50,0.384644813881043,1
"3215",3215,1,7,"2023-12-06 19:45:00",720,0.421742916107178,0.421742916107178,2,0,1139,3,30.3027763366699,50,0.476905658011517,0
"3216",3216,1,8,"2023-12-06 19:45:00",720,0.367251396179199,0.367251396179199,2,0,1288,4,30.3045921325684,50,0.405030339102531,NA
"3217",3217,1,1,"2023-12-06 20:00:00",680,0.638808369636536,0.638808369636536,2,0,689,1,30.2700614929199,50.25,0.624868117176269,NA
"3218",3218,1,2,"2023-12-06 20:00:00",680,0.593915402889252,0.593915402889252,2,0,768,1,30.2718772888184,50.25,0.574319906140793,NA
"3219",3219,1,3,"2023-12-06 20:00:00",680,0.681587398052216,0.681587398052216,2,0,628,1,30.2736930847168,50.25,0.674418893058136,NA
"3220",3220,1,4,"2023-12-06 20:00:00",680,0.569688260555267,0.569688260555267,2,0,805,1,30.2755088806152,50.25,0.547632447383767,NA
"3221",3221,1,5,"2023-12-06 20:00:00",680,0.826958477497101,0.826958477497101,2,0,448,1,30.2755088806152,50.25,0.853794164183636,NA
"3222",3222,1,6,"2023-12-06 20:00:00",680,0.668669521808624,0.668669521808624,2,0,645,1,30.2755088806152,50.25,0.659309939636735,NA
"3223",3223,1,7,"2023-12-06 20:00:00",680,0.854785323143005,0.854785323143005,2,0,419,1,30.2755088806152,50.25,0.890222727506708,NA
"3224",3224,1,8,"2023-12-06 20:00:00",680,0.738187909126282,0.738187909126282,2,0,547,1,30.2755088806152,50.25,0.742166812652316,NA
"3225",3225,1,1,"2023-12-06 20:00:00",720,0.381833493709564,0.381833493709564,2,0,1248,1,30.2700614929199,50.25,0.423831543951086,0
"3226",3226,1,2,"2023-12-06 20:00:00",720,0.359579741954803,0.359579741954803,2,0,1314,1,30.2718772888184,50.25,0.395260491201188,1
"3227",3227,1,3,"2023-12-06 20:00:00",720,0.433080166578293,0.433080166578293,2,0,1114,1,30.2736930847168,50.25,0.49243502869766,0
"3228",3228,1,4,"2023-12-06 20:00:00",720,0.363964825868607,0.363964825868607,2,0,1306,1,30.2755088806152,50.25,0.400834769814764,1
"3229",3229,1,5,"2023-12-06 20:00:00",720,0.420622140169144,0.420622140169144,2,0,1135,1,30.2755088806152,50.25,0.475381621093998,0
"3230",3230,1,6,"2023-12-06 20:00:00",720,0.354105532169342,0.354105532169342,2,0,1328,1,30.2755088806152,50.25,0.388339277675424,1
"3231",3231,1,7,"2023-12-06 20:00:00",720,0.426354974508286,0.426354974508286,2,0,1125,1,30.2755088806152,50.25,0.483198200122356,0
"3232",3232,1,8,"2023-12-06 20:00:00",720,0.369965732097626,0.369965732097626,2,0,1277,1,30.2755088806152,50.25,0.408506933534573,NA
"3233",3233,1,1,"2023-12-06 20:15:00",680,0.638177573680878,0.638177573680878,2,0,690,1,29.9883480072021,50.5,0.624147732522184,NA
"3234",3234,1,2,"2023-12-06 20:15:00",680,0.600188970565796,0.600188970565796,2,0,757,1,29.9901676177979,50.5,0.581297159152595,NA
"3235",3235,1,3,"2023-12-06 20:15:00",680,0.689274251461029,0.689274251461029,2,0,617,1,29.9919853210449,50.5,0.683470725292546,NA
"3236",3236,1,4,"2023-12-06 20:15:00",680,0.575123846530914,0.575123846530914,2,0,795,1,29.9919853210449,50.5,0.553584830242374,NA
"3237",3237,1,5,"2023-12-06 20:15:00",680,0.836784541606903,0.836784541606903,2,0,438,1,29.9919853210449,50.5,0.86657653116392,NA
"3238",3238,1,6,"2023-12-06 20:15:00",680,0.675466060638428,0.675466060638428,2,0,635,1,29.9919853210449,50.5,0.667243293911785,NA
"3239",3239,1,7,"2023-12-06 20:15:00",680,0.862119734287262,0.862119734287262,2,0,412,1,29.9919853210449,50.5,0.899943615777827,NA
"3240",3240,1,8,"2023-12-06 20:15:00",680,0.74459832906723,0.74459832906723,2,0,539,1,29.9919853210449,50.5,0.750002998553929,NA
"3241",3241,1,1,"2023-12-06 20:15:00",720,0.382181882858276,0.382181882858276,2,0,1247,1,29.9901676177979,50.5,0.424284495813915,0
"3242",3242,1,2,"2023-12-06 20:15:00",720,0.362900078296661,0.362900078296661,2,0,1304,1,29.9901676177979,50.5,0.399478796876235,1
"3243",3243,1,3,"2023-12-06 20:15:00",720,0.436999827623367,0.436999827623367,2,0,1104,1,29.9919853210449,50.5,0.49785239223828,0
"3244",3244,1,4,"2023-12-06 20:15:00",720,0.366635352373123,0.366635352373123,2,0,1298,1,29.9919853210449,50.5,0.404242748468788,1
"3245",3245,1,5,"2023-12-06 20:15:00",720,0.426017194986343,0.426017194986343,2,0,1121,1,29.9919853210449,50.5,0.482736191551754,0
"3246",3246,1,6,"2023-12-06 20:15:00",720,0.357061058282852,0.357061058282852,2,0,1319,1,29.9919853210449,50.5,0.392070887908837,1
"3247",3247,1,7,"2023-12-06 20:15:00",720,0.43023607134819,0.43023607134819,2,0,1115,1,29.9919853210449,50.5,0.488519847172567,0
"3248",3248,1,8,"2023-12-06 20:15:00",720,0.373039782047272,0.373039782047272,2,0,1268,1,29.9938011169434,50.5,0.41245693525457,NA
"3249",3249,1,1,"2023-12-06 20:30:00",680,0.641340732574463,0.641340732574463,2,0,685,1,29.7411613464355,50.75,0.627763096139513,NA
"3250",3250,1,2,"2023-12-06 20:30:00",680,0.607137799263,0.607137799263,2,0,745,1,29.7429790496826,50.75,0.589057860004879,NA
"3251",3251,1,3,"2023-12-06 20:30:00",680,0.696382343769073,0.696382343769073,2,0,607,1,29.7447986602783,50.75,0.691882050381254,NA
"3252",3252,1,4,"2023-12-06 20:30:00",680,0.581182599067688,0.581182599067688,2,0,784,1,29.7466163635254,50.75,0.56024350555608,NA
"3253",3253,1,5,"2023-12-06 20:30:00",680,0.845822215080261,0.845822215080261,2,0,429,1,29.7484340667725,50.75,0.878411219334558,NA
"3254",3254,1,6,"2023-12-06 20:30:00",680,0.680980980396271,0.680980980396271,2,0,627,1,29.7502536773682,50.75,0.673706742871413,NA
"3255",3255,1,7,"2023-12-06 20:30:00",680,0.870656490325928,0.870656490325928,2,0,404,1,29.7520713806152,50.75,0.911321719454867,NA
"3256",3256,1,8,"2023-12-06 20:30:00",680,0.751104772090912,0.751104772090912,2,0,531,1,29.7520713806152,50.75,0.757991385293213,NA
"3257",3257,1,1,"2023-12-06 20:30:00",720,0.385330229997635,0.385330229997635,2,0,1238,1,29.7429790496826,50.75,0.428385826467006,0
"3258",3258,1,2,"2023-12-06 20:30:00",720,0.367254793643951,0.367254793643951,2,0,1291,1,29.7447986602783,50.75,0.405034684132764,1
"3259",3259,1,3,"2023-12-06 20:30:00",720,0.441352635622025,0.441352635622025,2,0,1093,1,29.7466163635254,50.75,0.503897911011587,0
"3260",3260,1,4,"2023-12-06 20:30:00",720,0.370672166347504,0.370672166347504,2,0,1286,1,29.7466163635254,50.75,0.409413472084415,1
"3261",3261,1,5,"2023-12-06 20:30:00",720,0.429912239313126,0.429912239313126,2,0,1111,1,29.7484340667725,50.75,0.488074890167666,0
"3262",3262,1,6,"2023-12-06 20:30:00",720,0.360036820173264,0.360036820173264,2,0,1310,1,29.7502536773682,50.75,0.395840270265267,1
"3263",3263,1,7,"2023-12-06 20:30:00",720,0.434939652681351,0.434939652681351,2,0,1103,1,29.7520713806152,50.75,0.495001899370395,0
"3264",3264,1,8,"2023-12-06 20:30:00",720,0.375790655612946,0.375790655612946,2,0,1260,1,29.7520713806152,50.75,0.416003156295555,NA
"3265",3265,1,1,"2023-12-06 20:45:00",680,0.642612457275391,0.642612457275391,2,0,683,1,30.233715057373,51,0.629218711782812,NA
"3266",3266,1,2,"2023-12-06 20:45:00",680,0.61301463842392,0.61301463842392,2,0,735,1,30.2355308532715,51,0.595648137903428,NA
"3267",3267,1,3,"2023-12-06 20:45:00",680,0.704337954521179,0.704337954521179,2,0,596,1,30.2355308532715,51,0.701343423503629,NA
"3268",3268,1,4,"2023-12-06 20:45:00",680,0.587327063083649,0.587327063083649,2,0,773,1,30.2373466491699,51,0.567022267942213,NA
"3269",3269,1,5,"2023-12-06 20:45:00",680,0.854016721248627,0.854016721248627,2,0,421,1,30.2391624450684,51,0.889206945875789,NA
"3270",3270,1,6,"2023-12-06 20:45:00",680,0.687270164489746,0.687270164489746,2,0,618,1,30.2427959442139,51,0.68110633807326,NA
"3271",3271,1,7,"2023-12-06 20:45:00",680,0.878266394138336,0.878266394138336,2,0,397,1,30.246431350708,51,0.921522687022377,NA
"3272",3272,1,8,"2023-12-06 20:45:00",680,0.758542895317078,0.758542895317078,2,0,522,1,30.2482490539551,51,0.767166945310245,NA
"3273",3273,1,1,"2023-12-06 20:45:00",720,0.384979277849197,0.384979277849197,2,0,1239,1,30.233715057373,51,0.427927922737933,0
"3274",3274,1,2,"2023-12-06 20:45:00",720,0.370295315980911,0.370295315980911,2,0,1282,1,30.2355308532715,51,0.408929786701902,1
"3275",3275,1,3,"2023-12-06 20:45:00",720,0.446151554584503,0.446151554584503,2,0,1081,1,30.2373466491699,51,0.510599327993817,0
"3276",3276,1,4,"2023-12-06 20:45:00",720,0.374405860900879,0.374405860900879,2,0,1275,1,30.2391624450684,51,0.414216622016795,1
"3277",3277,1,5,"2023-12-06 20:45:00",720,0.434632897377014,0.434632897377014,2,0,1099,1,30.2427959442139,51,0.494578060471542,0
"3278",3278,1,6,"2023-12-06 20:45:00",720,0.363701790571213,0.363701790571213,2,0,1299,1,30.246431350708,51,0.40049964208072,1
"3279",3279,1,7,"2023-12-06 20:45:00",720,0.438103944063187,0.438103944063187,2,0,1095,1,30.246431350708,51,0.499382926222972,0
"3280",3280,1,8,"2023-12-06 20:45:00",720,0.379949957132339,0.379949957132339,2,0,1248,1,30.2482490539551,51,0.421385765496905,NA
"3281",3281,1,1,"2023-12-06 21:00:00",680,0.645808160305023,0.645808160305023,2,0,678,1,30.266429901123,51.25,0.632881806203212,NA
"3282",3282,1,2,"2023-12-06 21:00:00",680,0.619572460651398,0.619572460651398,2,0,724,1,30.2682456970215,51.25,0.603031293917746,NA
"3283",3283,1,3,"2023-12-06 21:00:00",680,0.71169912815094,0.71169912815094,2,0,586,1,30.2700614929199,51.25,0.710142564670776,NA
"3284",3284,1,4,"2023-12-06 21:00:00",680,0.594702541828156,0.594702541828156,2,0,760,1,30.2718772888184,51.25,0.575193818196908,NA
"3285",3285,1,5,"2023-12-06 21:00:00",680,0.865542709827423,0.865542709827423,2,0,410,1,30.2718772888184,51.25,0.904497629329941,NA
"3286",3286,1,6,"2023-12-06 21:00:00",680,0.693651735782623,0.693651735782623,2,0,609,1,30.2736930847168,51.25,0.688646115516356,NA
"3287",3287,1,7,"2023-12-06 21:00:00",680,0.886011958122253,0.886011958122253,2,0,390,1,30.2755088806152,51.25,0.931962325382394,NA
"3288",3288,1,8,"2023-12-06 21:00:00",680,0.76441752910614,0.76441752910614,2,0,515,1,30.2755088806152,51.25,0.77444667974128,NA
"3289",3289,1,1,"2023-12-06 21:00:00",720,0.385681450366974,0.385681450366974,2,0,1237,1,30.2682456970215,51.25,0.428844261651012,0
"3290",3290,1,2,"2023-12-06 21:00:00",720,0.373357355594635,0.373357355594635,2,0,1273,1,30.2682456970215,51.25,0.412865772172782,1
"3291",3291,1,3,"2023-12-06 21:00:00",720,0.449785828590393,0.449785828590393,2,0,1072,1,30.2700614929199,51.25,0.515699940395261,0
"3292",3292,1,4,"2023-12-06 21:00:00",720,0.37782821059227,0.37782821059227,2,0,1265,1,30.2718772888184,51.25,0.418636852707923,1
"3293",3293,1,5,"2023-12-06 21:00:00",720,0.439805507659912,0.439805507659912,2,0,1086,1,30.2736930847168,51.25,0.501745566417622,0
"3294",3294,1,6,"2023-12-06 21:00:00",720,0.366723567247391,0.366723567247391,2,0,1290,1,30.2755088806152,51.25,0.404355495184666,1
"3295",3295,1,7,"2023-12-06 21:00:00",720,0.441691488027573,0.441691488027573,2,0,1086,1,30.2755088806152,51.25,0.504369845817843,0
"3296",3296,1,8,"2023-12-06 21:00:00",720,0.382394701242447,0.382394701242447,2,0,1241,1,30.2755088806152,51.25,0.424561275098215,NA
"3297",3297,1,1,"2023-12-06 21:15:00",680,0.647736966609955,0.647736966609955,2,0,675,1,29.9919853210449,51.5,0.635096386303019,NA
"3298",3298,1,2,"2023-12-06 21:15:00",680,0.626230776309967,0.626230776309967,2,0,713,1,29.9919853210449,51.5,0.610559359114478,NA
"3299",3299,1,3,"2023-12-06 21:15:00",680,0.719943106174469,0.719943106174469,2,0,575,1,29.9938011169434,51.5,0.720048418624405,NA
"3300",3300,1,4,"2023-12-06 21:15:00",680,0.601623713970184,0.601623713970184,2,0,748,1,29.9956169128418,51.5,0.582896729991799,NA
"3301",3301,1,5,"2023-12-06 21:15:00",680,0.877382934093475,0.877382934093475,2,0,399,1,29.9956169128418,51.5,0.920335591143069,NA
"3302",3302,1,6,"2023-12-06 21:15:00",680,0.700854122638702,0.700854122638702,2,0,599,1,29.9974327087402,51.5,0.697194050988619,NA
"3303",3303,1,7,"2023-12-06 21:15:00",680,0.895036637783051,0.895036637783051,2,0,382,1,29.9992485046387,51.5,0.944198914307968,NA
"3304",3304,1,8,"2023-12-06 21:15:00",680,0.772089242935181,0.772089242935181,2,0,506,1,30.0010643005371,51.5,0.783997330990903,NA
"3305",3305,1,1,"2023-12-06 21:15:00",720,0.387089252471924,0.387089252471924,2,0,1233,1,29.9919853210449,51.5,0.430683639728616,0
"3306",3306,1,2,"2023-12-06 21:15:00",720,0.376785129308701,0.376785129308701,2,0,1263,1,29.9919853210449,51.5,0.417287840297894,1
"3307",3307,1,3,"2023-12-06 21:15:00",720,0.453859925270081,0.453859925270081,2,0,1062,1,29.9938011169434,51.5,0.521444241774348,0
"3308",3308,1,4,"2023-12-06 21:15:00",720,0.380931586027145,0.380931586027145,2,0,1256,1,29.9956169128418,51.5,0.422659768386604,1
"3309",3309,1,5,"2023-12-06 21:15:00",720,0.444635510444641,0.444635510444641,2,0,1074,1,29.9974327087402,51.5,0.508478123207156,0
"3310",3310,1,6,"2023-12-06 21:15:00",720,0.369766503572464,0.369766503572464,2,0,1281,1,29.9992485046387,51.5,0.408251400162673,1
"3311",3311,1,7,"2023-12-06 21:15:00",720,0.446116954088211,0.446116954088211,2,0,1075,1,30.0010643005371,51.5,0.510550873257775,0
"3312",3312,1,8,"2023-12-06 21:15:00",720,0.38555833697319,0.38555833697319,2,0,1232,1,30.0010643005371,51.5,0.428683545536559,NA
"3313",3313,1,1,"2023-12-06 21:30:00",680,0.652922570705414,0.652922570705414,2,0,667,1,29.7520713806152,51.75,0.641064060147269,NA
"3314",3314,1,2,"2023-12-06 21:30:00",680,0.632992744445801,0.632992744445801,2,0,702,1,29.7538871765137,51.75,0.618237627040544,NA
"3315",3315,1,3,"2023-12-06 21:30:00",680,0.727575838565826,0.727575838565826,2,0,565,1,29.7557029724121,51.75,0.729268687390625,NA
"3316",3316,1,4,"2023-12-06 21:30:00",680,0.605126142501831,0.605126142501831,2,0,742,1,29.7575187683105,51.75,0.586807647254097,NA
"3317",3317,1,5,"2023-12-06 21:30:00",680,0.886201322078705,0.886201322078705,2,0,391,1,29.759334564209,51.75,0.932218276013284,NA
"3318",3318,1,6,"2023-12-06 21:30:00",680,0.707440078258514,0.707440078258514,2,0,590,1,29.759334564209,51.75,0.70504627048766,NA
"3319",3319,1,7,"2023-12-06 21:30:00",680,0.903090000152588,0.903090000152588,2,0,375,1,29.7611503601074,51.75,0.955185353138664,NA
"3320",3320,1,8,"2023-12-06 21:30:00",680,0.779898941516876,0.779898941516876,2,0,497,1,29.7629661560059,51.75,0.793771353814746,NA
"3321",3321,1,1,"2023-12-06 21:30:00",720,0.391696244478226,0.391696244478226,2,0,1220,1,29.7538871765137,51.75,0.436723466725808,0
"3322",3322,1,2,"2023-12-06 21:30:00",720,0.380587160587311,0.380587160587311,2,0,1252,1,29.7538871765137,51.75,0.422212597428108,1
"3323",3323,1,3,"2023-12-06 21:30:00",720,0.458385974168777,0.458385974168777,2,0,1051,1,29.7557029724121,51.75,0.527858780965055,0
"3324",3324,1,4,"2023-12-06 21:30:00",720,0.385104209184647,0.385104209184647,2,0,1244,1,29.7575187683105,51.75,0.428090905738829,1
"3325",3325,1,5,"2023-12-06 21:30:00",720,0.450339257717133,0.450339257717133,2,0,1060,1,29.759334564209,51.75,0.516478608569195,0
"3326",3326,1,6,"2023-12-06 21:30:00",720,0.372830897569656,0.372830897569656,2,0,1272,1,29.7611503601074,51.75,0.412188101002284,1
"3327",3327,1,7,"2023-12-06 21:30:00",720,0.450996726751328,0.450996726751328,2,0,1063,1,29.7629661560059,51.75,0.517404329730431,0
"3328",3328,1,8,"2023-12-06 21:30:00",720,0.389456570148468,0.389456570148468,2,0,1221,1,29.7629661560059,51.75,0.433783288537331,NA
"3329",3329,1,1,"2023-12-06 21:45:00",680,0.654883325099945,0.654883325099945,2,0,664,1,30.231897354126,52,0.643325772881968,NA
"3330",3330,1,2,"2023-12-06 21:45:00",680,0.639232695102692,0.639232695102692,2,0,692,1,30.2355308532715,52,0.62535287257699,NA
"3331",3331,1,3,"2023-12-06 21:45:00",680,0.735345184803009,0.735345184803009,2,0,555,1,30.2355308532715,52,0.738702664180086,NA
"3332",3332,1,4,"2023-12-06 21:45:00",680,0.614007711410522,0.614007711410522,2,0,727,1,30.2373466491699,52,0.596764208196941,NA
"3333",3333,1,5,"2023-12-06 21:45:00",680,0.89520263671875,0.89520263671875,2,0,383,1,30.2391624450684,52,0.944424732342224,NA
"3334",3334,1,6,"2023-12-06 21:45:00",680,0.713379204273224,0.713379204273224,2,0,582,1,30.2409782409668,52,0.712156896345406,NA
"3335",3335,1,7,"2023-12-06 21:45:00",680,0.910113751888275,0.910113751888275,2,0,369,1,30.2446117401123,52,0.964819115167794,NA
"3336",3336,1,8,"2023-12-06 21:45:00",680,0.786071717739105,0.786071717739105,2,0,490,1,30.246431350708,52,0.801533844456848,NA
"3337",3337,1,1,"2023-12-06 21:45:00",720,0.391696244478226,0.391696244478226,2,0,1220,1,30.231897354126,52,0.436723466725808,0
"3338",3338,1,2,"2023-12-06 21:45:00",720,0.384422808885574,0.384422808885574,2,0,1241,1,30.2355308532715,52,0.427202242862875,1
"3339",3339,1,3,"2023-12-06 21:45:00",720,0.463377982378006,0.463377982378006,2,0,1039,1,30.2373466491699,52,0.534974359933908,0
"3340",3340,1,4,"2023-12-06 21:45:00",720,0.389670193195343,0.389670193195343,2,0,1231,1,30.2391624450684,52,0.434063404689758,1
"3341",3341,1,5,"2023-12-06 21:45:00",720,0.454459756612778,0.454459756612778,2,0,1050,1,30.2409782409668,52,0.522292349074102,0
"3342",3342,1,6,"2023-12-06 21:45:00",720,0.376605927944183,0.376605927944183,2,0,1261,1,30.2409782409668,52,0.41705623835696,1
"3343",3343,1,7,"2023-12-06 21:45:00",720,0.45428067445755,0.45428067445755,2,0,1055,1,30.2446117401123,52,0.522039079180838,0
"3344",3344,1,8,"2023-12-06 21:45:00",720,0.392313808202744,0.392313808202744,2,0,1213,1,30.246431350708,52,0.43753550074527,NA
"3345",3345,1,1,"2023-12-06 22:00:00",680,0.658831417560577,0.658831417560577,2,0,658,1,30.3009605407715,52.25,0.647888632553031,NA
"3346",3346,1,2,"2023-12-06 22:00:00",680,0.646201848983765,0.646201848983765,2,0,681,1,30.3027763366699,52.25,0.633333599236049,NA
"3347",3347,1,3,"2023-12-06 22:00:00",680,0.743256092071533,0.743256092071533,2,0,545,1,30.3045921325684,52.25,0.748359418909685,NA
"3348",3348,1,4,"2023-12-06 22:00:00",680,0.620638310909271,0.620638310909271,2,0,716,1,30.3045921325684,52.25,0.604234213845747,NA
"3349",3349,1,5,"2023-12-06 22:00:00",680,0.905557096004486,0.905557096004486,2,0,374,1,30.3064079284668,52.25,0.958563683662348,NA
"3350",3350,1,6,"2023-12-06 22:00:00",680,0.720919251441956,0.720919251441956,2,0,572,1,30.3082237243652,52.25,0.721224963280036,NA
"3351",3351,1,7,"2023-12-06 22:00:00",680,0.919659078121185,0.919659078121185,2,0,361,1,30.3082237243652,52.25,0.977989690979032,NA
"3352",3352,1,8,"2023-12-06 22:00:00",680,0.793235540390015,0.793235540390015,2,0,482,1,30.3082237243652,52.25,0.810584006238465,NA
"3353",3353,1,1,"2023-12-06 22:00:00",720,0.394197314977646,0.394197314977646,2,0,1213,1,30.3009605407715,52.25,0.440015643590522,0
"3354",3354,1,2,"2023-12-06 22:00:00",720,0.387939393520355,0.387939393520355,2,0,1231,1,30.3027763366699,52.25,0.431795817500077,1
"3355",3355,1,3,"2023-12-06 22:00:00",720,0.467582225799561,0.467582225799561,2,0,1029,1,30.3045921325684,52.25,0.541000456636331,0
"3356",3356,1,4,"2023-12-06 22:00:00",720,0.392859667539597,0.392859667539597,2,0,1222,1,30.3064079284668,52.25,0.438253725001947,1
"3357",3357,1,5,"2023-12-06 22:00:00",720,0.459875464439392,0.459875464439392,2,0,1037,1,30.3082237243652,52.25,0.529977409135772,0
"3358",3358,1,6,"2023-12-06 22:00:00",720,0.380066454410553,0.380066454410553,2,0,1251,1,30.3082237243652,52.25,0.421536887607611,1
"3359",3359,1,7,"2023-12-06 22:00:00",720,0.459670543670654,0.459670543670654,2,0,1042,1,30.3082237243652,52.25,0.529685707362155,0
